damage_seed,pattern_idx,preconfig_accuracy,damaged_accuracy,accuracy_drop,relative_drop,preconfig_loss,damaged_loss,loss_increase,gate_idx,layer_idx,gate_in_layer
1000,0,0.78955078125,0.76611328125,0.0234375,0.029684601113172542,52.29393768310547,67.04119110107422,14.74725341796875,0,0,0
1001,1,0.78955078125,0.76611328125,0.0234375,0.029684601113172542,52.29393768310547,67.04119110107422,14.74725341796875,0,0,0
1002,2,0.78955078125,0.77587890625,0.013671875,0.017316017316017316,52.29393768310547,58.40978240966797,6.1158447265625,0,0,0
