pattern_idx,overall_bitwise_fraction_diff,per_gate_mean_hamming,counted_bits_total,counted_gates_total,final_accuracy,final_hard_loss,per_layer_bitwise_fraction_diff
129,0.3671875,0.3671875,2048,128,0.9599609375,82.0,"[0.2556818127632141, 0.42877906560897827, 0.49715909361839294, 0.4453125]"
130,0.3779296875,0.3779296875,2048,128,0.95849609375,85.0,"[0.3195754587650299, 0.4375, 0.4166666567325592, 0.3359375]"
131,0.40087890625,0.40087890625,2048,128,0.95068359375,101.0,"[0.33559781312942505, 0.4604591727256775, 0.4050000011920929, 0.3984375]"
132,0.3662109375,0.3662109375,2048,128,0.95166015625,99.0,"[0.26923078298568726, 0.4375, 0.4281249940395355, 0.4140625]"
133,0.349609375,0.349609375,2048,128,0.95166015625,99.0,"[0.2421875, 0.4268617033958435, 0.4050000011920929, 0.3671875]"
134,0.37646484375,0.37646484375,2048,128,0.95166015625,99.0,"[0.32124999165534973, 0.4228723347187042, 0.385869562625885, 0.421875]"
135,0.3662109375,0.3662109375,2048,128,0.92529296875,153.0,"[0.2805851101875305, 0.4423076808452606, 0.3720238208770752, 0.359375]"
136,0.3857421875,0.3857421875,2048,128,0.94091796875,121.0,"[0.2825520932674408, 0.4622395932674408, 0.4479166567325592, 0.359375]"
137,0.40185546875,0.40185546875,2048,128,0.9453125,112.0,"[0.333776593208313, 0.44972825050354004, 0.4444444477558136, 0.3828125]"
138,0.3779296875,0.3779296875,2048,128,0.958984375,84.0,"[0.2978723347187042, 0.44624999165534973, 0.37228259444236755, 0.4375]"
139,0.40576171875,0.40576171875,2048,128,0.94091796875,121.0,"[0.3229166567325592, 0.4791666567325592, 0.4088541567325592, 0.453125]"
140,0.4169921875,0.4169921875,2048,128,0.94873046875,105.0,"[0.3181818127632141, 0.48557692766189575, 0.4661458432674408, 0.3671875]"
141,0.37841796875,0.37841796875,2048,128,0.9462890625,110.0,"[0.29388296604156494, 0.4553571343421936, 0.3828125, 0.390625]"
142,0.359375,0.359375,2048,128,0.927734375,148.0,"[0.2916666567325592, 0.43396225571632385, 0.3267045319080353, 0.3359375]"
143,0.392578125,0.392578125,2048,128,0.94384765625,115.0,"[0.2779255211353302, 0.4737499952316284, 0.4375, 0.4296875]"
144,0.36474609375,0.36474609375,2048,128,0.947265625,108.0,"[0.28308823704719543, 0.43039771914482117, 0.4000000059604645, 0.4140625]"
145,0.38232421875,0.38232421875,2048,128,0.9619140625,78.0,"[0.269345223903656, 0.4652777910232544, 0.3984375, 0.3671875]"
146,0.38037109375,0.38037109375,2048,128,0.94091796875,121.0,"[0.2895408272743225, 0.4441489279270172, 0.4505208432674408, 0.3515625]"
147,0.39697265625,0.39697265625,2048,128,0.91357421875,177.0,"[0.2942708432674408, 0.47576531767845154, 0.45108696818351746, 0.375]"
148,0.3701171875,0.3701171875,2048,128,0.94287109375,117.0,"[0.2946428656578064, 0.44429346919059753, 0.4050000011920929, 0.296875]"
149,0.36962890625,0.36962890625,2048,128,0.95654296875,89.0,"[0.2869318127632141, 0.4426020383834839, 0.39120370149612427, 0.3046875]"
150,0.3671875,0.3671875,2048,128,0.91943359375,165.0,"[0.26171875, 0.4296875, 0.4479166567325592, 0.3828125]"
151,0.4130859375,0.4130859375,2048,128,0.94140625,120.0,"[0.32528409361839294, 0.4795673191547394, 0.4348958432674408, 0.3984375]"
152,0.3330078125,0.3330078125,2048,128,0.95849609375,85.0,"[0.2429245263338089, 0.38372093439102173, 0.4375, 0.34375]"
153,0.373046875,0.373046875,2048,128,0.935546875,132.0,"[0.291223406791687, 0.4228723347187042, 0.44711539149284363, 0.3203125]"
154,0.3740234375,0.3740234375,2048,128,0.95263671875,97.0,"[0.28125, 0.45588234066963196, 0.3839285671710968, 0.3828125]"
155,0.369140625,0.369140625,2048,128,0.93359375,136.0,"[0.2800000011920929, 0.4325000047683716, 0.42500001192092896, 0.390625]"
156,0.40673828125,0.40673828125,2048,128,0.93603515625,131.0,"[0.32472825050354004, 0.4609375, 0.4375, 0.4296875]"
157,0.326171875,0.326171875,2048,128,0.94482421875,113.0,"[0.23086734116077423, 0.395380437374115, 0.3725000023841858, 0.3671875]"
158,0.32763671875,0.32763671875,2048,128,0.88916015625,227.0,"[0.23039215803146362, 0.3966836631298065, 0.38749998807907104, 0.375]"
159,0.32861328125,0.32861328125,2048,128,0.96142578125,79.0,"[0.25999999046325684, 0.39095744490623474, 0.35597825050354004, 0.3125]"
160,0.3984375,0.3984375,2048,128,0.94189453125,119.0,"[0.301630437374115, 0.4775943458080292, 0.3958333432674408, 0.4375]"
161,0.39599609375,0.39599609375,2048,128,0.94677734375,109.0,"[0.32608696818351746, 0.46000000834465027, 0.4088541567325592, 0.359375]"
162,0.39013671875,0.39013671875,2048,128,0.9375,128.0,"[0.31929346919059753, 0.4571078419685364, 0.364130437374115, 0.4453125]"
163,0.33642578125,0.33642578125,2048,128,0.9296875,144.0,"[0.2554347813129425, 0.39095744490623474, 0.40046295523643494, 0.265625]"
164,0.37158203125,0.37158203125,2048,128,0.92626953125,151.0,"[0.2767857015132904, 0.4387499988079071, 0.4345238208770752, 0.3671875]"
165,0.37744140625,0.37744140625,2048,128,0.94775390625,107.0,"[0.29567307233810425, 0.43023255467414856, 0.46000000834465027, 0.3671875]"
166,0.3828125,0.3828125,2048,128,0.96630859375,69.0,"[0.292553186416626, 0.458776593208313, 0.4134615361690521, 0.3671875]"
167,0.40576171875,0.40576171875,2048,128,0.91259765625,179.0,"[0.3303571343421936, 0.4639423191547394, 0.4302884638309479, 0.34375]"
168,0.35986328125,0.35986328125,2048,128,0.919921875,164.0,"[0.2630208432674408, 0.43359375, 0.4088541567325592, 0.3515625]"
169,0.37939453125,0.37939453125,2048,128,0.9326171875,138.0,"[0.2750000059604645, 0.4603365361690521, 0.4021739065647125, 0.375]"
170,0.36669921875,0.36669921875,2048,128,0.9677734375,66.0,"[0.27423468232154846, 0.41796875, 0.426630437374115, 0.453125]"
171,0.3876953125,0.3876953125,2048,128,0.9365234375,130.0,"[0.30718085169792175, 0.4571078419685364, 0.40625, 0.3671875]"
172,0.3984375,0.3984375,2048,128,0.94921875,104.0,"[0.30612245202064514, 0.4827127754688263, 0.4140625, 0.421875]"
173,0.388671875,0.388671875,2048,128,0.94677734375,109.0,"[0.30102041363716125, 0.4573863744735718, 0.4513888955116272, 0.3359375]"
174,0.373046875,0.373046875,2048,128,0.9326171875,138.0,"[0.2541666626930237, 0.46000000834465027, 0.42750000953674316, 0.328125]"
175,0.380859375,0.380859375,2048,128,0.94677734375,109.0,"[0.2916666567325592, 0.4770408272743225, 0.36538460850715637, 0.34375]"
176,0.3994140625,0.3994140625,2048,128,0.93896484375,125.0,"[0.31640625, 0.46484375, 0.4166666567325592, 0.453125]"
177,0.35400390625,0.35400390625,2048,128,0.935546875,132.0,"[0.25367647409439087, 0.4348404109477997, 0.4005681872367859, 0.390625]"
178,0.3740234375,0.3740234375,2048,128,0.95654296875,89.0,"[0.2708333432674408, 0.43995097279548645, 0.4140625, 0.4140625]"
179,0.35498046875,0.35498046875,2048,128,0.95458984375,93.0,"[0.28125, 0.3997395932674408, 0.4318181872367859, 0.3359375]"
180,0.35986328125,0.35986328125,2048,128,0.93212890625,139.0,"[0.2552083432674408, 0.4449999928474426, 0.3920454680919647, 0.3671875]"
181,0.380859375,0.380859375,2048,128,0.94677734375,109.0,"[0.27034884691238403, 0.43995097279548645, 0.4399038553237915, 0.40625]"
182,0.3701171875,0.3701171875,2048,128,0.9599609375,82.0,"[0.29719388484954834, 0.4242021143436432, 0.40625, 0.390625]"
183,0.390625,0.390625,2048,128,0.93115234375,141.0,"[0.2680555582046509, 0.45500001311302185, 0.4650000035762787, 0.4453125]"
184,0.353515625,0.353515625,2048,128,0.9375,128.0,"[0.2700471580028534, 0.396341472864151, 0.4302884638309479, 0.4375]"
185,0.38232421875,0.38232421875,2048,128,0.9501953125,102.0,"[0.27414771914482117, 0.4599056541919708, 0.42391303181648254, 0.34375]"
186,0.373046875,0.373046875,2048,128,0.9521484375,98.0,"[0.28989362716674805, 0.4413265287876129, 0.40625, 0.34375]"
187,0.37744140625,0.37744140625,2048,128,0.93798828125,127.0,"[0.2965686321258545, 0.4416666626930237, 0.4427083432674408, 0.3359375]"
188,0.41015625,0.41015625,2048,128,0.9404296875,122.0,"[0.33088234066963196, 0.46022728085517883, 0.4675000011920929, 0.4609375]"
189,0.3955078125,0.3955078125,2048,128,0.93994140625,123.0,"[0.31495097279548645, 0.4232954680919647, 0.5024999976158142, 0.421875]"
190,0.35791015625,0.35791015625,2048,128,0.93701171875,129.0,"[0.29326921701431274, 0.41847825050354004, 0.3892045319080353, 0.34375]"
191,0.40380859375,0.40380859375,2048,128,0.94189453125,119.0,"[0.27414771914482117, 0.4861111044883728, 0.4431818127632141, 0.453125]"
192,0.3427734375,0.3427734375,2048,128,0.97509765625,51.0,"[0.24877451360225677, 0.4242021143436432, 0.3693181872367859, 0.390625]"
193,0.34912109375,0.34912109375,2048,128,0.9453125,112.0,"[0.27328431606292725, 0.40896740555763245, 0.39673912525177, 0.3515625]"
194,0.35498046875,0.35498046875,2048,128,0.96728515625,67.0,"[0.2653301954269409, 0.40625, 0.46296295523643494, 0.328125]"
