damage_seed,pattern_idx,preconfig_accuracy,damaged_accuracy,accuracy_drop,relative_drop,preconfig_loss,damaged_loss,loss_increase,gate_idx,layer_idx,gate_in_layer
1043,43,0.548828125,0.548828125,0.0,0.0,102.78520965576172,104.47087097167969,1.6856613159179688,0,0,0
1044,44,0.548828125,0.5546875,-0.005859375,-0.010676156583629894,102.78520965576172,103.63557434082031,0.8503646850585938,0,0,0
1045,45,0.548828125,0.548828125,0.0,0.0,102.78520965576172,104.47087097167969,1.6856613159179688,0,0,0
1046,46,0.548828125,0.587890625,-0.0390625,-0.0711743772241993,102.78520965576172,111.11857604980469,8.333366394042969,0,0,0
1047,47,0.548828125,0.548828125,0.0,0.0,102.78520965576172,104.47087097167969,1.6856613159179688,0,0,0
1048,48,0.548828125,0.587890625,-0.0390625,-0.0711743772241993,102.78520965576172,111.11857604980469,8.333366394042969,0,0,0
1049,49,0.548828125,0.587890625,-0.0390625,-0.0711743772241993,102.78520965576172,111.11857604980469,8.333366394042969,0,0,0
1050,50,0.548828125,0.548828125,0.0,0.0,102.78520965576172,104.47087097167969,1.6856613159179688,0,0,0
1051,51,0.548828125,0.580078125,-0.03125,-0.05693950177935943,102.78520965576172,108.42790222167969,5.642692565917969,0,0,0
1052,52,0.548828125,0.568359375,-0.01953125,-0.03558718861209965,102.78520965576172,103.52178955078125,0.7365798950195312,0,0,0
1053,53,0.548828125,0.568359375,-0.01953125,-0.03558718861209965,102.78520965576172,103.52178955078125,0.7365798950195312,0,0,0
1054,54,0.548828125,0.548828125,0.0,0.0,102.78520965576172,102.39686584472656,-0.38834381103515625,0,0,0
1055,55,0.548828125,0.580078125,-0.03125,-0.05693950177935943,102.78520965576172,108.42790222167969,5.642692565917969,0,0,0
1056,56,0.548828125,0.587890625,-0.0390625,-0.0711743772241993,102.78520965576172,111.11857604980469,8.333366394042969,0,0,0
1057,57,0.548828125,0.548828125,0.0,0.0,102.78520965576172,107.58556365966797,4.80035400390625,0,0,0
1058,58,0.548828125,0.548828125,0.0,0.0,102.78520965576172,104.47087097167969,1.6856613159179688,0,0,0
1059,59,0.548828125,0.5546875,-0.005859375,-0.010676156583629894,102.78520965576172,103.63557434082031,0.8503646850585938,0,0,0
1060,60,0.548828125,0.5732421875,-0.0244140625,-0.04448398576512456,102.78520965576172,106.33935546875,3.5541458129882812,0,0,0
1061,61,0.548828125,0.548828125,0.0,0.0,102.78520965576172,104.47087097167969,1.6856613159179688,0,0,0
1062,62,0.548828125,0.548828125,0.0,0.0,102.78520965576172,104.47087097167969,1.6856613159179688,0,0,0
1063,63,0.548828125,0.5546875,-0.005859375,-0.010676156583629894,102.78520965576172,103.63557434082031,0.8503646850585938,0,0,0
1064,64,0.548828125,0.568359375,-0.01953125,-0.03558718861209965,102.78520965576172,103.52178955078125,0.7365798950195312,0,0,0
1065,65,0.548828125,0.548828125,0.0,0.0,102.78520965576172,104.47087097167969,1.6856613159179688,0,0,0
1066,66,0.548828125,0.580078125,-0.03125,-0.05693950177935943,102.78520965576172,108.42790222167969,5.642692565917969,0,0,0
1067,67,0.548828125,0.568359375,-0.01953125,-0.03558718861209965,102.78520965576172,103.52178955078125,0.7365798950195312,0,0,0
1068,68,0.548828125,0.548828125,0.0,0.0,102.78520965576172,102.39686584472656,-0.38834381103515625,0,0,0
1069,69,0.548828125,0.5546875,-0.005859375,-0.010676156583629894,102.78520965576172,103.63557434082031,0.8503646850585938,0,0,0
1070,70,0.548828125,0.587890625,-0.0390625,-0.0711743772241993,102.78520965576172,111.11857604980469,8.333366394042969,0,0,0
1071,71,0.548828125,0.548828125,0.0,0.0,102.78520965576172,107.58556365966797,4.80035400390625,0,0,0
1072,72,0.548828125,0.5546875,-0.005859375,-0.010676156583629894,102.78520965576172,103.63557434082031,0.8503646850585938,0,0,0
1073,73,0.548828125,0.5546875,-0.005859375,-0.010676156583629894,102.78520965576172,103.63557434082031,0.8503646850585938,0,0,0
1074,74,0.548828125,0.587890625,-0.0390625,-0.0711743772241993,102.78520965576172,111.11857604980469,8.333366394042969,0,0,0
1075,75,0.548828125,0.568359375,-0.01953125,-0.03558718861209965,102.78520965576172,103.52178955078125,0.7365798950195312,0,0,0
1076,76,0.548828125,0.548828125,0.0,0.0,102.78520965576172,107.58556365966797,4.80035400390625,0,0,0
1077,77,0.548828125,0.580078125,-0.03125,-0.05693950177935943,102.78520965576172,108.42790222167969,5.642692565917969,0,0,0
1078,78,0.548828125,0.5732421875,-0.0244140625,-0.04448398576512456,102.78520965576172,106.33935546875,3.5541458129882812,0,0,0
1079,79,0.548828125,0.580078125,-0.03125,-0.05693950177935943,102.78520965576172,108.42790222167969,5.642692565917969,0,0,0
1080,80,0.548828125,0.5732421875,-0.0244140625,-0.04448398576512456,102.78520965576172,106.33935546875,3.5541458129882812,0,0,0
1081,81,0.548828125,0.548828125,0.0,0.0,102.78520965576172,107.58556365966797,4.80035400390625,0,0,0
1082,82,0.548828125,0.568359375,-0.01953125,-0.03558718861209965,102.78520965576172,103.52178955078125,0.7365798950195312,0,0,0
1083,83,0.548828125,0.548828125,0.0,0.0,102.78520965576172,107.58556365966797,4.80035400390625,0,0,0
1084,84,0.548828125,0.580078125,-0.03125,-0.05693950177935943,102.78520965576172,108.42790222167969,5.642692565917969,0,0,0
1085,85,0.548828125,0.548828125,0.0,0.0,102.78520965576172,104.47087097167969,1.6856613159179688,0,0,0
1086,86,0.548828125,0.5732421875,-0.0244140625,-0.04448398576512456,102.78520965576172,106.33935546875,3.5541458129882812,0,0,0
1087,87,0.548828125,0.548828125,0.0,0.0,102.78520965576172,102.39686584472656,-0.38834381103515625,0,0,0
1088,88,0.548828125,0.548828125,0.0,0.0,102.78520965576172,107.58556365966797,4.80035400390625,0,0,0
1089,89,0.548828125,0.587890625,-0.0390625,-0.0711743772241993,102.78520965576172,111.11857604980469,8.333366394042969,0,0,0
1090,90,0.548828125,0.5732421875,-0.0244140625,-0.04448398576512456,102.78520965576172,106.33935546875,3.5541458129882812,0,0,0
1091,91,0.548828125,0.548828125,0.0,0.0,102.78520965576172,107.58556365966797,4.80035400390625,0,0,0
1092,92,0.548828125,0.548828125,0.0,0.0,102.78520965576172,102.39686584472656,-0.38834381103515625,0,0,0
1093,93,0.548828125,0.568359375,-0.01953125,-0.03558718861209965,102.78520965576172,103.52178955078125,0.7365798950195312,0,0,0
1094,94,0.548828125,0.580078125,-0.03125,-0.05693950177935943,102.78520965576172,108.42790222167969,5.642692565917969,0,0,0
1095,95,0.548828125,0.548828125,0.0,0.0,102.78520965576172,104.47087097167969,1.6856613159179688,0,0,0
1096,96,0.548828125,0.580078125,-0.03125,-0.05693950177935943,102.78520965576172,108.42790222167969,5.642692565917969,0,0,0
1097,97,0.548828125,0.548828125,0.0,0.0,102.78520965576172,104.47087097167969,1.6856613159179688,0,0,0
1098,98,0.548828125,0.5546875,-0.005859375,-0.010676156583629894,102.78520965576172,103.63557434082031,0.8503646850585938,0,0,0
1099,99,0.548828125,0.587890625,-0.0390625,-0.0711743772241993,102.78520965576172,111.11857604980469,8.333366394042969,0,0,0
1100,100,0.548828125,0.5732421875,-0.0244140625,-0.04448398576512456,102.78520965576172,106.33935546875,3.5541458129882812,0,0,0
1101,101,0.548828125,0.548828125,0.0,0.0,102.78520965576172,104.47087097167969,1.6856613159179688,0,0,0
1102,102,0.548828125,0.5732421875,-0.0244140625,-0.04448398576512456,102.78520965576172,106.33935546875,3.5541458129882812,0,0,0
1103,103,0.548828125,0.548828125,0.0,0.0,102.78520965576172,104.47087097167969,1.6856613159179688,0,0,0
1104,104,0.548828125,0.5546875,-0.005859375,-0.010676156583629894,102.78520965576172,103.63557434082031,0.8503646850585938,0,0,0
1105,105,0.548828125,0.568359375,-0.01953125,-0.03558718861209965,102.78520965576172,103.52178955078125,0.7365798950195312,0,0,0
1106,106,0.548828125,0.548828125,0.0,0.0,102.78520965576172,107.58556365966797,4.80035400390625,0,0,0
1107,107,0.548828125,0.548828125,0.0,0.0,102.78520965576172,107.58556365966797,4.80035400390625,0,0,0
1108,108,0.548828125,0.548828125,0.0,0.0,102.78520965576172,104.47087097167969,1.6856613159179688,0,0,0
1109,109,0.548828125,0.5732421875,-0.0244140625,-0.04448398576512456,102.78520965576172,106.33935546875,3.5541458129882812,0,0,0
1110,110,0.548828125,0.548828125,0.0,0.0,102.78520965576172,107.58556365966797,4.80035400390625,0,0,0
1111,111,0.548828125,0.580078125,-0.03125,-0.05693950177935943,102.78520965576172,108.42790222167969,5.642692565917969,0,0,0
1112,112,0.548828125,0.548828125,0.0,0.0,102.78520965576172,102.39686584472656,-0.38834381103515625,0,0,0
1113,113,0.548828125,0.568359375,-0.01953125,-0.03558718861209965,102.78520965576172,103.52178955078125,0.7365798950195312,0,0,0
1114,114,0.548828125,0.548828125,0.0,0.0,102.78520965576172,102.39686584472656,-0.38834381103515625,0,0,0
1115,115,0.548828125,0.5546875,-0.005859375,-0.010676156583629894,102.78520965576172,103.63557434082031,0.8503646850585938,0,0,0
1116,116,0.548828125,0.548828125,0.0,0.0,102.78520965576172,102.39686584472656,-0.38834381103515625,0,0,0
1117,117,0.548828125,0.568359375,-0.01953125,-0.03558718861209965,102.78520965576172,103.52178955078125,0.7365798950195312,0,0,0
1118,118,0.548828125,0.548828125,0.0,0.0,102.78520965576172,107.58556365966797,4.80035400390625,0,0,0
1119,119,0.548828125,0.568359375,-0.01953125,-0.03558718861209965,102.78520965576172,103.52178955078125,0.7365798950195312,0,0,0
1120,120,0.548828125,0.580078125,-0.03125,-0.05693950177935943,102.78520965576172,108.42790222167969,5.642692565917969,0,0,0
1121,121,0.548828125,0.587890625,-0.0390625,-0.0711743772241993,102.78520965576172,111.11857604980469,8.333366394042969,0,0,0
1122,122,0.548828125,0.548828125,0.0,0.0,102.78520965576172,104.47087097167969,1.6856613159179688,0,0,0
1123,123,0.548828125,0.548828125,0.0,0.0,102.78520965576172,107.58556365966797,4.80035400390625,0,0,0
1124,124,0.548828125,0.5732421875,-0.0244140625,-0.04448398576512456,102.78520965576172,106.33935546875,3.5541458129882812,0,0,0
1125,125,0.548828125,0.548828125,0.0,0.0,102.78520965576172,102.39686584472656,-0.38834381103515625,0,0,0
1126,126,0.548828125,0.5732421875,-0.0244140625,-0.04448398576512456,102.78520965576172,106.33935546875,3.5541458129882812,0,0,0
1127,127,0.548828125,0.568359375,-0.01953125,-0.03558718861209965,102.78520965576172,103.52178955078125,0.7365798950195312,0,0,0
1128,128,0.548828125,0.548828125,0.0,0.0,102.78520965576172,107.58556365966797,4.80035400390625,0,0,0
1129,129,0.548828125,0.5546875,-0.005859375,-0.010676156583629894,102.78520965576172,103.63557434082031,0.8503646850585938,0,0,0
1130,130,0.548828125,0.548828125,0.0,0.0,102.78520965576172,102.39686584472656,-0.38834381103515625,0,0,0
1131,131,0.548828125,0.548828125,0.0,0.0,102.78520965576172,104.47087097167969,1.6856613159179688,0,0,0
1132,132,0.548828125,0.548828125,0.0,0.0,102.78520965576172,104.47087097167969,1.6856613159179688,0,0,0
1133,133,0.548828125,0.587890625,-0.0390625,-0.0711743772241993,102.78520965576172,111.11857604980469,8.333366394042969,0,0,0
1134,134,0.548828125,0.5732421875,-0.0244140625,-0.04448398576512456,102.78520965576172,106.33935546875,3.5541458129882812,0,0,0
1135,135,0.548828125,0.580078125,-0.03125,-0.05693950177935943,102.78520965576172,108.42790222167969,5.642692565917969,0,0,0
1136,136,0.548828125,0.5732421875,-0.0244140625,-0.04448398576512456,102.78520965576172,106.33935546875,3.5541458129882812,0,0,0
1137,137,0.548828125,0.548828125,0.0,0.0,102.78520965576172,102.39686584472656,-0.38834381103515625,0,0,0
1138,138,0.548828125,0.548828125,0.0,0.0,102.78520965576172,102.39686584472656,-0.38834381103515625,0,0,0
1139,139,0.548828125,0.568359375,-0.01953125,-0.03558718861209965,102.78520965576172,103.52178955078125,0.7365798950195312,0,0,0
1140,140,0.548828125,0.580078125,-0.03125,-0.05693950177935943,102.78520965576172,108.42790222167969,5.642692565917969,0,0,0
1141,141,0.548828125,0.568359375,-0.01953125,-0.03558718861209965,102.78520965576172,103.52178955078125,0.7365798950195312,0,0,0
1142,142,0.548828125,0.568359375,-0.01953125,-0.03558718861209965,102.78520965576172,103.52178955078125,0.7365798950195312,0,0,0
1143,143,0.548828125,0.568359375,-0.01953125,-0.03558718861209965,102.78520965576172,103.52178955078125,0.7365798950195312,0,0,0
1144,144,0.548828125,0.548828125,0.0,0.0,102.78520965576172,102.39686584472656,-0.38834381103515625,0,0,0
1145,145,0.548828125,0.580078125,-0.03125,-0.05693950177935943,102.78520965576172,108.42790222167969,5.642692565917969,0,0,0
1146,146,0.548828125,0.580078125,-0.03125,-0.05693950177935943,102.78520965576172,108.42790222167969,5.642692565917969,0,0,0
1147,147,0.548828125,0.580078125,-0.03125,-0.05693950177935943,102.78520965576172,108.42790222167969,5.642692565917969,0,0,0
1148,148,0.548828125,0.587890625,-0.0390625,-0.0711743772241993,102.78520965576172,111.11857604980469,8.333366394042969,0,0,0
1149,149,0.548828125,0.548828125,0.0,0.0,102.78520965576172,104.47087097167969,1.6856613159179688,0,0,0
1150,150,0.548828125,0.548828125,0.0,0.0,102.78520965576172,102.39686584472656,-0.38834381103515625,0,0,0
1151,151,0.548828125,0.580078125,-0.03125,-0.05693950177935943,102.78520965576172,108.42790222167969,5.642692565917969,0,0,0
1152,152,0.548828125,0.568359375,-0.01953125,-0.03558718861209965,102.78520965576172,103.52178955078125,0.7365798950195312,0,0,0
1153,153,0.548828125,0.548828125,0.0,0.0,102.78520965576172,102.39686584472656,-0.38834381103515625,0,0,0
1154,154,0.548828125,0.548828125,0.0,0.0,102.78520965576172,104.47087097167969,1.6856613159179688,0,0,0
1155,155,0.548828125,0.548828125,0.0,0.0,102.78520965576172,107.58556365966797,4.80035400390625,0,0,0
1156,156,0.548828125,0.548828125,0.0,0.0,102.78520965576172,107.58556365966797,4.80035400390625,0,0,0
1157,157,0.548828125,0.548828125,0.0,0.0,102.78520965576172,107.58556365966797,4.80035400390625,0,0,0
1158,158,0.548828125,0.587890625,-0.0390625,-0.0711743772241993,102.78520965576172,111.11857604980469,8.333366394042969,0,0,0
1159,159,0.548828125,0.580078125,-0.03125,-0.05693950177935943,102.78520965576172,108.42790222167969,5.642692565917969,0,0,0
1160,160,0.548828125,0.548828125,0.0,0.0,102.78520965576172,107.58556365966797,4.80035400390625,0,0,0
1161,161,0.548828125,0.587890625,-0.0390625,-0.0711743772241993,102.78520965576172,111.11857604980469,8.333366394042969,0,0,0
1162,162,0.548828125,0.548828125,0.0,0.0,102.78520965576172,104.47087097167969,1.6856613159179688,0,0,0
1163,163,0.548828125,0.548828125,0.0,0.0,102.78520965576172,107.58556365966797,4.80035400390625,0,0,0
1164,164,0.548828125,0.548828125,0.0,0.0,102.78520965576172,107.58556365966797,4.80035400390625,0,0,0
1165,165,0.548828125,0.580078125,-0.03125,-0.05693950177935943,102.78520965576172,108.42790222167969,5.642692565917969,0,0,0
1166,166,0.548828125,0.568359375,-0.01953125,-0.03558718861209965,102.78520965576172,103.52178955078125,0.7365798950195312,0,0,0
1167,167,0.548828125,0.568359375,-0.01953125,-0.03558718861209965,102.78520965576172,103.52178955078125,0.7365798950195312,0,0,0
1168,168,0.548828125,0.548828125,0.0,0.0,102.78520965576172,102.39686584472656,-0.38834381103515625,0,0,0
1169,169,0.548828125,0.568359375,-0.01953125,-0.03558718861209965,102.78520965576172,103.52178955078125,0.7365798950195312,0,0,0
1170,170,0.548828125,0.587890625,-0.0390625,-0.0711743772241993,102.78520965576172,111.11857604980469,8.333366394042969,0,0,0
1171,171,0.548828125,0.5546875,-0.005859375,-0.010676156583629894,102.78520965576172,103.63557434082031,0.8503646850585938,0,0,0
1172,172,0.548828125,0.548828125,0.0,0.0,102.78520965576172,102.39686584472656,-0.38834381103515625,0,0,0
1173,173,0.548828125,0.587890625,-0.0390625,-0.0711743772241993,102.78520965576172,111.11857604980469,8.333366394042969,0,0,0
1174,174,0.548828125,0.5732421875,-0.0244140625,-0.04448398576512456,102.78520965576172,106.33935546875,3.5541458129882812,0,0,0
1175,175,0.548828125,0.5546875,-0.005859375,-0.010676156583629894,102.78520965576172,103.63557434082031,0.8503646850585938,0,0,0
1176,176,0.548828125,0.548828125,0.0,0.0,102.78520965576172,107.58556365966797,4.80035400390625,0,0,0
1177,177,0.548828125,0.5546875,-0.005859375,-0.010676156583629894,102.78520965576172,103.63557434082031,0.8503646850585938,0,0,0
1178,178,0.548828125,0.548828125,0.0,0.0,102.78520965576172,102.39686584472656,-0.38834381103515625,0,0,0
1179,179,0.548828125,0.568359375,-0.01953125,-0.03558718861209965,102.78520965576172,103.52178955078125,0.7365798950195312,0,0,0
1180,180,0.548828125,0.548828125,0.0,0.0,102.78520965576172,102.39686584472656,-0.38834381103515625,0,0,0
1181,181,0.548828125,0.587890625,-0.0390625,-0.0711743772241993,102.78520965576172,111.11857604980469,8.333366394042969,0,0,0
1182,182,0.548828125,0.5732421875,-0.0244140625,-0.04448398576512456,102.78520965576172,106.33935546875,3.5541458129882812,0,0,0
1183,183,0.548828125,0.548828125,0.0,0.0,102.78520965576172,107.58556365966797,4.80035400390625,0,0,0
1184,184,0.548828125,0.548828125,0.0,0.0,102.78520965576172,104.47087097167969,1.6856613159179688,0,0,0
1185,185,0.548828125,0.580078125,-0.03125,-0.05693950177935943,102.78520965576172,108.42790222167969,5.642692565917969,0,0,0
1186,186,0.548828125,0.5546875,-0.005859375,-0.010676156583629894,102.78520965576172,103.63557434082031,0.8503646850585938,0,0,0
1187,187,0.548828125,0.5732421875,-0.0244140625,-0.04448398576512456,102.78520965576172,106.33935546875,3.5541458129882812,0,0,0
1188,188,0.548828125,0.548828125,0.0,0.0,102.78520965576172,104.47087097167969,1.6856613159179688,0,0,0
1189,189,0.548828125,0.587890625,-0.0390625,-0.0711743772241993,102.78520965576172,111.11857604980469,8.333366394042969,0,0,0
1190,190,0.548828125,0.5732421875,-0.0244140625,-0.04448398576512456,102.78520965576172,106.33935546875,3.5541458129882812,0,0,0
1191,191,0.548828125,0.587890625,-0.0390625,-0.0711743772241993,102.78520965576172,111.11857604980469,8.333366394042969,0,0,0
1192,192,0.548828125,0.5732421875,-0.0244140625,-0.04448398576512456,102.78520965576172,106.33935546875,3.5541458129882812,0,0,0
1193,193,0.548828125,0.587890625,-0.0390625,-0.0711743772241993,102.78520965576172,111.11857604980469,8.333366394042969,0,0,0
1194,194,0.548828125,0.548828125,0.0,0.0,102.78520965576172,104.47087097167969,1.6856613159179688,0,0,0
1195,195,0.548828125,0.587890625,-0.0390625,-0.0711743772241993,102.78520965576172,111.11857604980469,8.333366394042969,0,0,0
1196,196,0.548828125,0.5732421875,-0.0244140625,-0.04448398576512456,102.78520965576172,106.33935546875,3.5541458129882812,0,0,0
1197,197,0.548828125,0.548828125,0.0,0.0,102.78520965576172,107.58556365966797,4.80035400390625,0,0,0
1198,198,0.548828125,0.548828125,0.0,0.0,102.78520965576172,107.58556365966797,4.80035400390625,0,0,0
1199,199,0.548828125,0.580078125,-0.03125,-0.05693950177935943,102.78520965576172,108.42790222167969,5.642692565917969,0,0,0
1200,200,0.548828125,0.5546875,-0.005859375,-0.010676156583629894,102.78520965576172,103.63557434082031,0.8503646850585938,0,0,0
1201,201,0.548828125,0.548828125,0.0,0.0,102.78520965576172,104.47087097167969,1.6856613159179688,0,0,0
1202,202,0.548828125,0.580078125,-0.03125,-0.05693950177935943,102.78520965576172,108.42790222167969,5.642692565917969,0,0,0
1203,203,0.548828125,0.580078125,-0.03125,-0.05693950177935943,102.78520965576172,108.42790222167969,5.642692565917969,0,0,0
1204,204,0.548828125,0.580078125,-0.03125,-0.05693950177935943,102.78520965576172,108.42790222167969,5.642692565917969,0,0,0
1205,205,0.548828125,0.580078125,-0.03125,-0.05693950177935943,102.78520965576172,108.42790222167969,5.642692565917969,0,0,0
1206,206,0.548828125,0.548828125,0.0,0.0,102.78520965576172,104.47087097167969,1.6856613159179688,0,0,0
1207,207,0.548828125,0.5732421875,-0.0244140625,-0.04448398576512456,102.78520965576172,106.33935546875,3.5541458129882812,0,0,0
1208,208,0.548828125,0.587890625,-0.0390625,-0.0711743772241993,102.78520965576172,111.11857604980469,8.333366394042969,0,0,0
1209,209,0.548828125,0.5546875,-0.005859375,-0.010676156583629894,102.78520965576172,103.63557434082031,0.8503646850585938,0,0,0
1210,210,0.548828125,0.5546875,-0.005859375,-0.010676156583629894,102.78520965576172,103.63557434082031,0.8503646850585938,0,0,0
1211,211,0.548828125,0.548828125,0.0,0.0,102.78520965576172,102.39686584472656,-0.38834381103515625,0,0,0
1212,212,0.548828125,0.548828125,0.0,0.0,102.78520965576172,104.47087097167969,1.6856613159179688,0,0,0
1213,213,0.548828125,0.5546875,-0.005859375,-0.010676156583629894,102.78520965576172,103.63557434082031,0.8503646850585938,0,0,0
1214,214,0.548828125,0.548828125,0.0,0.0,102.78520965576172,107.58556365966797,4.80035400390625,0,0,0
1215,215,0.548828125,0.580078125,-0.03125,-0.05693950177935943,102.78520965576172,108.42790222167969,5.642692565917969,0,0,0
1216,216,0.548828125,0.548828125,0.0,0.0,102.78520965576172,104.47087097167969,1.6856613159179688,0,0,0
1217,217,0.548828125,0.5546875,-0.005859375,-0.010676156583629894,102.78520965576172,103.63557434082031,0.8503646850585938,0,0,0
1218,218,0.548828125,0.5732421875,-0.0244140625,-0.04448398576512456,102.78520965576172,106.33935546875,3.5541458129882812,0,0,0
1219,219,0.548828125,0.548828125,0.0,0.0,102.78520965576172,102.39686584472656,-0.38834381103515625,0,0,0
1220,220,0.548828125,0.5732421875,-0.0244140625,-0.04448398576512456,102.78520965576172,106.33935546875,3.5541458129882812,0,0,0
1221,221,0.548828125,0.548828125,0.0,0.0,102.78520965576172,107.58556365966797,4.80035400390625,0,0,0
1222,222,0.548828125,0.5732421875,-0.0244140625,-0.04448398576512456,102.78520965576172,106.33935546875,3.5541458129882812,0,0,0
1223,223,0.548828125,0.568359375,-0.01953125,-0.03558718861209965,102.78520965576172,103.52178955078125,0.7365798950195312,0,0,0
1224,224,0.548828125,0.5546875,-0.005859375,-0.010676156583629894,102.78520965576172,103.63557434082031,0.8503646850585938,0,0,0
